fighter_id,strikingVolume,strikingSuccess,strikingDefense,knockdownsPerMin,grappingSuccess,grapplingDefense,finishingAbility,controlDominance,weightclass
2061,-0.4976396019665416,-0.012698858331728,-0.5926372497611349,-0.0772878834675247,-0.49958969340097,0.8883988937827396,-0.7194395277610137,-0.1678019794242242,Lightweight
2062,1.03776324867883,1.19189485473863,0.4569604131280261,4.089311581220415,-0.7149735003861377,2.165435404676191,2.256350791406171,-0.4038335311738489,Heavyweight
2064,0.866415864218156,0.5550248892644011,1.2155909356314618,0.3779108595682086,-0.5604281982964164,-0.5816658572757205,0.3989788103868187,-0.2592374376921815,Bantamweight
2065,0.3351488360688868,1.5376195495405756,-0.7136910142962781,-0.1115854660315813,-0.1662555192118447,-0.5549292401566346,0.6181352240017426,0.3217853171066188,Featherweight
2066,-1.5881377256652445,-1.570766993000252,-0.396229523086138,-0.1352936582783045,-0.662886963330541,-0.8368607438037932,-0.4478246157967451,-0.5603286277353842,Featherweight
2068,0.083355784532141,0.9606853275123048,-0.6919363249592674,-0.4109226790768165,0.7001976902909798,0.118352358829888,-0.2422140655570781,0.0852039487463396,Bantamweight
2069,-0.1573456172905996,-1.7820229459636046,-0.2712656503312409,0.3440956683534326,-0.8964406685671062,-0.2501749245310192,0.6800617643729508,-0.172781685416696,Middleweight
2070,-0.2241287273777897,-1.0294811292416215,0.636224230380227,-0.0990690653947986,-0.6844979412374043,,-1.2375097203499246,10.24611141616513,Lightweight
2074,-0.0548378010320865,-0.5510113349145059,0.7778043801333789,2.766473006805204,,,0.7438581397309375,-0.3131458516615729,Heavyweight
2075,1.1064544675772348,-0.3182554205461577,1.22767395337733,-0.652412604535516,-0.9983230865428953,-0.0698157518625295,-0.714616917241609,-0.2966056384419537,Heavyweight
2079,-0.4360535332030488,-0.6211349429494268,-0.0925362523835816,1.3849291420276535,0.2210333694817533,0.7270582619995881,-0.5328101812970994,-0.3815791480247487,Welterweight
2083,0.7212717278234806,0.4438041743058323,0.4148589476033222,-0.4256917937917532,0.0388486786690189,0.2924447189845462,-0.3121569998223918,-0.3140915804430909,Featherweight
2088,-0.1455508624877772,0.2971202045748534,-1.0750426762611522,-0.652412604535516,3.423492502761493,0.8881490295112078,0.3549314578715919,0.3712057970665487,Heavyweight
2093,-0.3060406968005342,0.0986831361530189,-0.2103153066318491,-0.4499386278713303,-0.1488802289472433,0.4603927108864018,-0.3121569998223918,-0.503453001612567,Featherweight
2097,-0.7021821717940979,-0.4567892369153619,0.869254458777226,-0.6336756314422669,-0.1559510708388235,0.0432612815958822,0.1040004387414351,-0.1605845818983259,Middleweight
2098,-0.2640201050815767,-0.348683705738856,0.0909847863204545,-0.6336756314422669,-0.1015609105034687,-0.95846921518216,0.0626563244616611,-0.1657363284215952,Middleweight
2100,0.6589720392655282,-0.6179488509859015,1.3866431257584957,-0.6336756314422669,-0.9412789467807796,0.923569899976586,1.165166038588964,-0.175716936169619,Middleweight
2102,0.1594726589268114,-0.8804228426868802,0.3441896993935204,0.9459216372766532,-1.2034668159867692,0.4971313341149326,1.9263586637544323,-0.5960073128625079,Featherweight
2104,-0.8407409838830839,0.1550338373455383,-0.945530071788549,-0.5886847091985924,0.0582280388042882,0.6454798448700529,1.2414443325298536,-0.4186359979161846,Women's Bantamweight
2105,-0.3495926943924955,0.1940247539618859,-0.3911084057633778,-0.2005049694927213,1.930308389605428,-0.504975292302441,0.363382444248653,0.8495108646631774,Flyweight
2106,0.0707352869858311,0.0193747432760437,-0.3773167509419393,-0.0349589500036131,-0.6826486998335878,-0.8360432467533229,-1.2375097203499246,-0.0785837757010056,Lightweight
2107,-0.4756635474878188,-0.3663799410407791,-0.5381402507347629,-0.1194627333686568,-0.6723475320461245,-0.8360432467533229,0.6275429729701545,-0.1545419589340189,Lightweight
2109,0.8406513020611963,1.364182026664065,-0.1291714195647818,1.3814963937297635,0.6872640837708004,2.684187136737994,-0.3507848183360772,-0.0444516961810455,Middleweight
2110,-1.0434479477484149,-0.5013269345166413,0.0008790408798944,-0.3156114428538618,-0.6070218704556413,-0.2299379447981292,-0.7406007529739452,-0.1961133278420281,Middleweight
