id,fighter_id,strikingVolume,strikingSuccess,strikingDefense,knockdownsPerMin,grappingSuccess,grapplingDefense,finishingAbility,controlDominance,weightclass
31,1009,-0.6024672478695119,1.236689971323051,-2.2315353152136232,0.7664182803701826,1.475798823779933,-0.3740078575720637,0.548263518187645,-0.24675142516798002,Catch Weight
32,1017,0.0785473908308478,-0.49797736254063296,-0.44798503464331985,0.8755365713515223,-0.9191773470512367,-1.0232960326978011,-0.20586604968656463,-0.15650394915531837,Welterweight
33,1030,-0.5989575128763053,-0.7263016611516943,-0.24100307072374386,-0.17519441710288455,0.696809169713923,0.6508481907497109,-0.8136341082317249,-0.17118151717929797,Lightweight
34,1039,0.45157472221814005,-0.02534854377908627,0.8259006500873702,-0.13951272340254922,-0.6909397109038672,-0.25376408241647086,-0.37405939936840693,-0.16096295619978246,Lightweight
35,1045,-0.8540483402333946,-0.15057553845753943,-0.8625523116681263,0.12213177562341093,0.290272575946678,0.4374638457025717,-0.3116420922664436,-0.28407149666178455,Welterweight
36,1051,-0.31724575430085156,0.48285647408368887,-0.5186940821325943,0.017193777882757864,0.8784285801962818,-0.40135813494548794,0.3989788103868187,-0.10427116243003284,Bantamweight
37,1057,-1.0399350745669254,-1.3611711182122035,-0.7362980211968291,-0.18374790589177392,-0.07106348799662071,-0.7584728857011581,-0.11244685364751221,-0.1781294100903406,Light Heavyweight
38,1065,-0.25919542684981256,-1.0058324542032007,-0.25325256174163324,0.07949251459678885,-0.6922833978644716,-0.32353397606274426,-0.46942445061716775,-0.17060994526619128,Middleweight
39,1068,-0.5641851723153866,0.6984227012304414,-1.049263805168468,-0.2318912019424979,-0.21101158426022243,-0.7437049016081144,0.13763156399825915,-0.23487648262564426,Women's Bantamweight
40,1082,-0.38880195530781647,-0.18955104926078264,-0.25060337753550616,-0.0701969119089644,-0.8330038427671286,-0.5449036645848968,0.2460549220637746,-0.24077357841652508,Lightweight
41,1086,-0.17032885895191413,-0.03066992592057578,-0.4795546540728992,0.01790634363120019,-0.41195102623230256,-0.47427168048343804,0.20572300860631199,-0.3170583177160427,Light Heavyweight
42,1090,0.6460337142521009,0.13759546953384327,0.45070880844930383,0.16833037843737128,0.7138959945691838,0.4603927108864018,-0.6174091357646861,-0.22730538999753336,Featherweight
43,1104,0.09554060227184885,0.339996389755526,0.09380657528139152,-0.10930234068578007,-0.2839882163476021,0.10767410733105576,0.40719061012644336,-0.16425655743583895,Middleweight
44,1111,1.4499600795946785,-0.006526796574095528,2.221717894204954,1.4172217589437506,-0.36178814275374005,1.3069963908120372,0.6435457495752401,-0.2901529388569259,Women's Bantamweight
45,1113,-1.0392204225933055,-0.6901591091378192,-0.6679079185335075,0.5028480542557687,-1.2623253813923807,1.1416172543265417,1.082004710408624,-0.5400306837911374,Women's Bantamweight
