event_id,winner,loser,weight_class,title_fight,true_method,round_end,time,outcome,fight_url
696,Andre Petroski,Josh Fremd,Middleweight,No,U-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/d8e8d41282fc90dc
696,Evan Elder,Darrius Flowers,Welterweight,No,SUB,2,1:46,win,http://www.ufcstats.com/fight-details/25747d81ae5c6564
697,Virna Jandiroba,Amanda Lemos,Women's Strawweight,No,SUB,2,4:48,win,http://www.ufcstats.com/fight-details/4a00db8aeff200a2
697,Steve Garcia,SeungWoo Choi,Featherweight,No,KO/TKO,1,1:36,win,http://www.ufcstats.com/fight-details/120ec60ad18cf6c5
697,Kurt Holobaugh,Kaynan Kruschewsky,Lightweight,No,U-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/9eaa33f874bbb999
697,Bruno Silva,Cody Durden,Flyweight,No,KO/TKO,2,2:58,win,http://www.ufcstats.com/fight-details/94541dd979e0b4bd
697,Dooho Choi,Bill Algeo,Featherweight,No,KO/TKO,2,3:38,win,http://www.ufcstats.com/fight-details/ec8bc554a0646638
697,Hyder Amil,JeongYeong Lee,Featherweight,No,KO/TKO,1,1:05,win,http://www.ufcstats.com/fight-details/6e6567a98ea78891
697,Cody Gibson,Brian Kelleher,Bantamweight,No,SUB,1,3:58,win,http://www.ufcstats.com/fight-details/40c18c6d64463809
697,Miranda Maverick,Dione Barbosa,Women's Flyweight,No,U-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/e655774643881e6c
697,Trey Ogden,Loik Radzhabov,Lightweight,No,U-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/b3f1253d0a991791
697,Luana Carolina,Lucie Pudilova,Women's Flyweight,No,U-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/c3ef9edf73626521
697,Thomas Petersen,Mohammed Usman,Heavyweight,No,U-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/836e9bc5c1f6acd3
698,Belal Muhammad,Leon Edwards,Welterweight,Yes,U-DEC,5,5:00,win,http://www.ufcstats.com/fight-details/ec5163539a133f17
698,Tom Aspinall,Curtis Blaydes,Heavyweight,Yes,KO/TKO,1,1:00,win,http://www.ufcstats.com/fight-details/ec434314c5438fc7
698,Paddy Pimblett,King Green,Lightweight,No,SUB,1,3:22,win,http://www.ufcstats.com/fight-details/3e2bde19e752f64b
698,Gregory Rodrigues,Christian Leroy Duncan,Middleweight,No,U-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/f02fed4e98048471
698,Arnold Allen,Giga Chikadze,Featherweight,No,U-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/8a2e28da18ba6a25
698,Nathaniel Wood,Daniel Pineda,Featherweight,No,U-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/45e6a9b56ee3a9d1
698,Bruna Brasil,Molly McCann,Women's Strawweight,No,U-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/678eda89a096dde8
698,Jake Hadley,Caolan Loughran,Bantamweight,No,U-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/9d8c32c60df0e287
698,Muhammad Mokaev,Manel Kape,Flyweight,No,U-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/d6e240c47ba6034d
698,Oban Elliott,Preston Parsons,Welterweight,No,U-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/16b0a16ab2e20fdb
698,Modestas Bukauskas,Marcin Prachnio,Light Heavyweight,No,SUB,3,3:12,win,http://www.ufcstats.com/fight-details/026bb9fd1b3f239d
698,Sam Patterson,Kiefer Crosbie,Welterweight,No,SUB,1,2:50,win,http://www.ufcstats.com/fight-details/3183dfe66fcdd25f
698,Mick Parkin,Lukasz Brzeski,Heavyweight,No,KO/TKO,1,3:23,win,http://www.ufcstats.com/fight-details/a5558e8fec59a687
698,Shauna Bannon,Alice Ardelean,Women's Strawweight,No,S-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/dff2ef8fdde8c502
699,Umar Nurmagomedov,Cory Sandhagen,Bantamweight,No,U-DEC,5,5:00,win,http://www.ufcstats.com/fight-details/33655fd07cfbe034
699,Shara Magomedov,Michal Oleksiejczuk,Middleweight,No,U-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/b38450d9aa0f52b8
699,Deiveson Figueiredo,Marlon Vera,Bantamweight,No,U-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/bb85e207eba236bc
699,Michael Chiesa,Tony Ferguson,Welterweight,No,SUB,1,3:44,win,http://www.ufcstats.com/fight-details/2d39c26876246223
699,Mackenzie Dern,Loopy Godinez,Women's Strawweight,No,U-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/d0d74672150ddea3
699,Joel Alvarez,Elves Brener,Lightweight,No,KO/TKO,3,3:36,win,http://www.ufcstats.com/fight-details/de767dd5216bcad9
699,Azamat Murzakanov,Alonzo Menifield,Light Heavyweight,No,KO/TKO,2,3:18,win,http://www.ufcstats.com/fight-details/fbbb703581440496
699,Kaue Fernandes,Mohammad Yahya,Lightweight,No,KO/TKO,1,4:45,win,http://www.ufcstats.com/fight-details/1cd63899011c4bf6
699,Shamil Gaziev,Don'Tale Mayes,Heavyweight,No,U-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/637f792270a0c746
699,Guram Kutateladze,Jordan Vucenic,Lightweight,No,U-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/77df662671ce11c5
699,Sam Hughes,Viktoriia Dudakova,Women's Strawweight,No,S-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/f80143e1f3c3d319
699,Jai Herbert,Rolando Bedoya,Lightweight,No,U-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/d038ff5ac21094f3
699,Sedriques Dumas,Denis Tiuliulin,Middleweight,No,U-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/e6851877e33d343f
700,Serghei Spivac,Marcin Tybura,Heavyweight,No,SUB,1,1:44,win,http://www.ufcstats.com/fight-details/84973bbdffaf0d0e
700,Chepe Mariscal,Damon Jackson,Featherweight,No,U-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/e72a2130e7387637
700,Danny Barlow,Nikolay Veretennikov,Welterweight,No,S-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/7b4284bd3033a319
700,Chris Gutierrez,Quang Le,Bantamweight,No,U-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/6aa89b7b5350b8e2
700,Yana Santos,Chelsea Chandler,Women's Bantamweight,No,U-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/e0b14afd93af5638
700,Toshiomi Kazama,Charalampos Grigoriou,Bantamweight,No,SUB,2,1:55,win,http://www.ufcstats.com/fight-details/1332c1037c955d82
700,Karol Rosa,Pannie Kianzad,Women's Bantamweight,No,U-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/a7ac1dfcdc083694
700,Jhonata Diniz,Karl Williams,Heavyweight,No,U-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/6bcaa0de4003cc41
700,Youssef Zalal,Jarno Errens,Featherweight,No,SUB,1,3:52,win,http://www.ufcstats.com/fight-details/cd9851b8eadb53a9
700,Stephanie Luciano,Talita Alencar,Women's Strawweight,No,U-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/1b5d5af1bc0a34c7
701,Dricus Du Plessis,Israel Adesanya,Middleweight,Yes,SUB,4,3:38,win,http://www.ufcstats.com/fight-details/6c44af21414e4143
701,Kai Kara-France,Steve Erceg,Flyweight,No,KO/TKO,1,4:04,win,http://www.ufcstats.com/fight-details/bf8c5effd23f69c4
701,Dan Hooker,Mateusz Gamrot,Lightweight,No,S-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/059f5cf0e9e37627
701,Jairzinho Rozenstruik,Tai Tuivasa,Heavyweight,No,S-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/dd3d8f7066c145b7
701,Carlos Prates,Li Jingliang,Welterweight,No,KO/TKO,2,4:02,win,http://www.ufcstats.com/fight-details/3c319d4659e6c8fd
701,Valter Walker,Junior Tafa,Heavyweight,No,SUB,1,4:56,win,http://www.ufcstats.com/fight-details/ea4ff1d77928b029
701,Ricardo Ramos,Josh Culibao,Featherweight,No,S-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/43ebfc8914a39061
701,Casey O'Neill,Luana Santos,Women's Flyweight,No,U-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/b9d5c77ae7a8109b
701,Jack Jenkins,Herbert Burns,Featherweight,No,KO/TKO,3,0:48,win,http://www.ufcstats.com/fight-details/bfff6cf22c1c569c
701,Tom Nolan,Alex Reyes,Lightweight,No,U-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/ce75f5ecbc0d3dfd
701,Song Kenan,Ricky Glenn,Welterweight,No,U-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/ea824ac4b8ed8a35
701,Jesus Aguilar,Stewart Nicoll,Flyweight,No,SUB,1,2:39,win,http://www.ufcstats.com/fight-details/075a102456080ab2
702,Caio Borralho,Jared Cannonier,Middleweight,No,U-DEC,5,5:00,win,http://www.ufcstats.com/fight-details/15805ae1eea3343e
702,Tabatha Ricci,Angela Hill,Women's Strawweight,No,U-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/70afe9e0d2422252
702,Ryan Loder,Robert Valentin,Middleweight,No,KO/TKO,2,1:49,win,http://www.ufcstats.com/fight-details/5c5523a6bf83e44f
702,Mairon Santos,Kaan Ofli,Featherweight,No,KO/TKO,2,1:30,win,http://www.ufcstats.com/fight-details/bad06a5380d762b8
702,Michael Morales,Neil Magny,Welterweight,No,KO/TKO,1,4:39,win,http://www.ufcstats.com/fight-details/ae50a1a655b1a8f6
702,Gerald Meerschaert,Edmen Shahbazyan,Middleweight,No,SUB,2,4:12,win,http://www.ufcstats.com/fight-details/2cbd53e43d3f606b
702,Francis Marshall,Dennis Buzukja,Lightweight,No,S-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/560f1e26c2a6690a
702,Zachary Reese,Jose Daniel Medina,Middleweight,No,U-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/d2caa1ddb9de7481
702,Viacheslav Borshchev,James Llontop,Lightweight,No,S-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/ba8eda6993922ba0
702,Jacqueline Cavalcanti,Josiane Nunes,Women's Bantamweight,No,S-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/903d588b30a471e8
702,Wang Cong,Victoria Leonardo,Women's Flyweight,No,KO/TKO,1,1:02,win,http://www.ufcstats.com/fight-details/d4127baf74b0e791
703,Sean Brady,Gilbert Burns,Welterweight,No,U-DEC,5,5:00,win,http://www.ufcstats.com/fight-details/ee9ade72b44dfa06
703,Natalia Silva,Jessica Andrade,Women's Flyweight,No,U-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/bcfaf1dd78f12f97
703,Steve Garcia,Kyle Nelson,Featherweight,No,KO/TKO,1,3:59,win,http://www.ufcstats.com/fight-details/453e6f2665c85fd7
703,Cody Durden,Matt Schnell,Bantamweight,No,SUB,2,0:29,win,http://www.ufcstats.com/fight-details/fe59646ebad8b6e4
703,Yanal Ashmouz,Trevor Peek,Lightweight,No,U-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/75fa9c0bb31caaa3
703,Chris Padilla,Rongzhu,Lightweight,No,KO/TKO,2,4:14,win,http://www.ufcstats.com/fight-details/b80c6eba11c54778
703,Isaac Dulgarian,Brendon Marotte,Featherweight,No,SUB,2,4:19,win,http://www.ufcstats.com/fight-details/abfd5ac6cf186d8a
703,Andre Lima,Felipe dos Santos,Flyweight,No,U-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/69bde5bae0d6ec4f
703,Gabriel Santos,Yizha,Featherweight,No,U-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/6e9876d2be2bbd02
703,Jaqueline Amorim,Vanessa Demopoulos,Women's Strawweight,No,SUB,1,3:28,win,http://www.ufcstats.com/fight-details/f1613b372748c8bb
703,Andre Petroski,Dylan Budka,Middleweight,No,U-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/f734b497add754af
703,Nathan Fletcher,Zygimantas Ramaska,Featherweight,No,SUB,2,1:14,win,http://www.ufcstats.com/fight-details/0c418b9cdfd525c9
704,Merab Dvalishvili,Sean O'Malley,Bantamweight,Yes,U-DEC,5,5:00,win,http://www.ufcstats.com/fight-details/3146e5a47a922976
704,Valentina Shevchenko,Alexa Grasso,Women's Flyweight,Yes,U-DEC,5,5:00,win,http://www.ufcstats.com/fight-details/6f83cfae0c800ef8
704,Diego Lopes,Brian Ortega,Featherweight,No,U-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/2335e75ce63805b6
704,Esteban Ribovics,Daniel Zellhuber,Lightweight,No,S-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/27d98a8ee6608e27
704,Ronaldo Rodriguez,Ode Osbourne,Flyweight,No,U-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/78b506e5092a27fd
704,Norma Dumont,Irene Aldana,Women's Bantamweight,No,U-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/2397e2a92710705a
704,Ignacio Bahamondes,Manuel Torres,Lightweight,No,KO/TKO,1,4:02,win,http://www.ufcstats.com/fight-details/3733d100f7bd5590
704,Ketlen Souza,Yazmin Jauregui,Women's Strawweight,No,SUB,1,3:02,win,http://www.ufcstats.com/fight-details/c60a317c7767abb7
704,Joshua Van,Edgar Chairez,Flyweight,No,U-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/dae8ad2e03aa4a9a
704,Raul Rosas Jr.,Aoriqileng,Bantamweight,No,U-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/3cdc6fea724be133
705,Renato Moicano,Benoit Saint Denis,Lightweight,No,KO/TKO,2,5:00,win,http://www.ufcstats.com/fight-details/7ca4c91bab696b89
705,Nassourdine Imavov,Brendan Allen,Middleweight,No,U-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/62ff1e5deb124ff5
705,William Gomis,Joanderson Brito,Featherweight,No,S-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/19706d8ba0edf9cd
705,Bryan Battle,Kevin Jousset,Welterweight,No,KO/TKO,2,3:47,win,http://www.ufcstats.com/fight-details/45f00a42a17f8e2a
705,Morgan Charriere,Gabriel Miranda,Featherweight,No,KO/TKO,2,0:27,win,http://www.ufcstats.com/fight-details/f114929ed709606e
705,Fares Ziam,Matt Frevola,Lightweight,No,KO/TKO,3,2:59,win,http://www.ufcstats.com/fight-details/d806aacf5b6ba7f6
705,Ion Cutelaba,Ivan Erslan,Light Heavyweight,No,S-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/89b772f864acb637
705,Oumar Sy,Da Woon Jung,Light Heavyweight,No,U-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/3599e9de4ae0e171
705,Ludovit Klein,Roosevelt Roberts,Lightweight,No,U-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/e01019fbfe0e9528
705,Taylor Lapilus,Vince Morales,Bantamweight,No,U-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/d063d46208c560b1
705,Ailin Perez,Daria Zhelezniakova,Women's Bantamweight,No,SUB,1,3:52,win,http://www.ufcstats.com/fight-details/7ba432e218edc17d
705,Daniel Barez,Victor Altamirano,Flyweight,No,U-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/47d978a984a163aa
705,Jacqueline Cavalcanti,Nora Cornolle,Women's Bantamweight,No,S-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/a187670c5ee1ec5f
705,Chris Duncan,Bolaji Oki,Lightweight,No,SUB,1,3:34,win,http://www.ufcstats.com/fight-details/eedc7fccf7037949
706,Alex Pereira,Khalil Rountree Jr.,Light Heavyweight,Yes,KO/TKO,4,4:32,win,http://www.ufcstats.com/fight-details/8c5e06c71f392f33
706,Julianna Pena,Raquel Pennington,Women's Bantamweight,Yes,S-DEC,5,5:00,win,http://www.ufcstats.com/fight-details/1d68bb733de24b06
706,Mario Bautista,Jose Aldo,Bantamweight,No,S-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/3d7d82fff71e395a
706,Roman Dolidze,Kevin Holland,Middleweight,No,KO/TKO,1,5:00,win,http://www.ufcstats.com/fight-details/5931cd9cf5da5f75
706,Kayla Harrison,Ketlen Vieira,Women's Bantamweight,No,U-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/9ea124a13d071186
706,Joaquin Buckley,Stephen Thompson,Welterweight,No,KO/TKO,3,2:17,win,http://www.ufcstats.com/fight-details/69bca5091b2a31f6
706,Iasmin Lucindo,Marina Rodriguez,Women's Strawweight,No,S-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/eb73b63bbd7b88a7
706,Alexander Hernandez,Austin Hubbard,Lightweight,No,S-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/e8aad69aace1d31f
706,Cesar Almeida,Ihor Potieria,Middleweight,No,U-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/ed5b6681ab4e83e5
706,Ryan Spann,Ovince Saint Preux,Light Heavyweight,No,SUB,1,1:35,win,http://www.ufcstats.com/fight-details/58dec0a39cdefa3f
706,Tecia Pennington,Carla Esparza,Women's Strawweight,No,U-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/58e5fc1914c4e641
706,Court McGee,Tim Means,Welterweight,No,SUB,1,3:19,win,http://www.ufcstats.com/fight-details/84b3577229880760
707,Brandon Royval,Tatsuro Taira,Flyweight,No,S-DEC,5,5:00,win,http://www.ufcstats.com/fight-details/998bde5639c61adb
707,JunYong Park,Brad Tavares,Middleweight,No,S-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/6fa2dae90bda4742
707,Chidi Njokuani,Jared Gooden,Welterweight,No,U-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/ee5c0b8a757992af
707,Grant Dawson,Rafa Garcia,Lightweight,No,KO/TKO,2,1:42,win,http://www.ufcstats.com/fight-details/98c29ba02cee5ba3
707,Daniel Rodriguez,Alex Morono,Welterweight,No,S-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/f690949d90ff1dee
707,Ramazan Temirov,CJ Vergara,Flyweight,No,KO/TKO,1,2:50,win,http://www.ufcstats.com/fight-details/f1cc9169813c4a3e
707,Pat Sabatini,Jonathan Pearce,Featherweight,No,SUB,1,4:06,win,http://www.ufcstats.com/fight-details/69a5895fde58432c
707,Themba Gorimbo,Niko Price,Welterweight,No,U-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/57415110bd494c79
707,Junior Tafa,Sean Sharaf,Heavyweight,No,KO/TKO,2,2:15,win,http://www.ufcstats.com/fight-details/85854504ce1aa97a
707,Julia Polastri,Cory McKenna,Women's Strawweight,No,S-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/48dd2c9cb39bd2d4
707,Cody Haddon,Dan Argueta,Bantamweight,No,U-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/b23554da35a84fbc
707,Clayton Carpenter,Lucas Rocha,Flyweight,No,SUB,2,2:12,win,http://www.ufcstats.com/fight-details/de484433eef22e1d
708,Anthony Hernandez,Michel Pereira,Middleweight,No,KO/TKO,5,2:22,win,http://www.ufcstats.com/fight-details/a2f2c64f9fb3fb1c
708,Rob Font,Kyler Phillips,Bantamweight,No,U-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/f01b97e864cb4b8b
708,Charles Johnson,Sumudaerji,Flyweight,No,U-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/503d7342cc08109f
708,Cameron Smotherman,Jake Hadley,Bantamweight,No,U-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/a2f46e94aa6b0c64
708,Darren Elkins,Daniel Pineda,Featherweight,No,U-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/0599f35e6679de02
708,Asu Almabayev,Matheus Nicolau,Flyweight,No,U-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/c61923255389e67c
708,Jean Matsumoto,Brad Katona,Bantamweight,No,U-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/308f6cb830019ea9
708,Joselyne Edwards,Tamires Vidal,Women's Bantamweight,No,SUB,3,4:33,win,http://www.ufcstats.com/fight-details/fc73ecbd83b7f159
708,Elise Reed,Jessica Penne,Women's Strawweight,No,U-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/53f7f1b4834387a8
708,Melissa Martinez,Alice Ardelean,Women's Strawweight,No,U-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/4277b02a4dadac40
708,Austen Lane,Robelis Despaigne,Heavyweight,No,U-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/32b8c6c4b735d712
709,Ilia Topuria,Max Holloway,Featherweight,Yes,KO/TKO,3,1:34,win,http://www.ufcstats.com/fight-details/ebf7cea27b83c432
709,Khamzat Chimaev,Robert Whittaker,Middleweight,No,SUB,1,3:34,win,http://www.ufcstats.com/fight-details/b8bf186f884678ea
709,Magomed Ankalaev,Aleksandar Rakic,Light Heavyweight,No,U-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/b09f54654b0f95f5
709,Lerone Murphy,Dan Ige,Featherweight,No,U-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/cc11a0762f246fa4
709,Shara Magomedov,Armen Petrosyan,Middleweight,No,KO/TKO,2,4:52,win,http://www.ufcstats.com/fight-details/108434acbbd75d26
709,Ibo Aslan,Rafael Cerqueira,Light Heavyweight,No,KO/TKO,1,0:51,win,http://www.ufcstats.com/fight-details/781a2ea50f5ae68f
709,Geoff Neal,Rafael Dos Anjos,Welterweight,No,KO/TKO,1,1:30,win,http://www.ufcstats.com/fight-details/1d65c141776949d6
709,Mateusz Rebecki,Myktybek Orolbai,Catch Weight,No,S-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/919e3c5cc6999cb3
709,Abus Magomedov,Brunno Ferreira,Middleweight,No,SUB,3,3:14,win,http://www.ufcstats.com/fight-details/af6eeea1cfe33240
709,Kennedy Nzechukwu,Chris Barnett,Heavyweight,No,KO/TKO,1,4:27,win,http://www.ufcstats.com/fight-details/df7928de73fc2fe8
709,Farid Basharat,Victor Hugo,Featherweight,No,U-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/5c783cd188425783
709,Ismail Naurdiev,Bruno Silva,Middleweight,No,U-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/bde635a4f345bc3e
709,Rinat Fakhretdinov,Carlos Leal,Welterweight,No,U-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/6114076c689e8457
710,Brandon Moreno,Amir Albazi,Flyweight,No,U-DEC,5,5:00,win,http://www.ufcstats.com/fight-details/799acf3ae8a5df0a
710,Erin Blanchfield,Rose Namajunas,Women's Flyweight,No,U-DEC,5,5:00,win,http://www.ufcstats.com/fight-details/18729b11614406bf
710,Brendson Ribeiro,Caio Machado,Light Heavyweight,No,S-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/7edf2fe3a8776a44
710,Jasmine Jasudavicius,Ariane da Silva,Women's Flyweight,No,SUB,3,2:28,win,http://www.ufcstats.com/fight-details/eaa885cf7ae31e0b
710,Dustin Stoltzfus,Marc-Andre Barriault,Middleweight,No,KO/TKO,1,4:28,win,http://www.ufcstats.com/fight-details/6ad594777cce2d7d
710,Mike Malott,Trevin Giles,Welterweight,No,U-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/d29a82322bb083d9
710,Aiemann Zahabi,Pedro Munhoz,Bantamweight,No,U-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/b989d4d7e220b3c1
710,Charles Jourdain,Victor Henry,Bantamweight,No,SUB,2,3:43,win,http://www.ufcstats.com/fight-details/24581e2b39fe3319
710,Youssef Zalal,Jack Shore,Featherweight,No,SUB,2,0:59,win,http://www.ufcstats.com/fight-details/5256ba94641a4284
710,Alexandr Romanov,Rodrigo Nascimento,Heavyweight,No,U-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/de084f0d65421cfa
710,Serhiy Sidey,Garrett Armfield,Bantamweight,No,S-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/f93b074dfd47b4b4
710,Cody Gibson,Chad Anheliger,Bantamweight,No,U-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/c9cef59a5de32219
710,Jamey-Lyn Horth,Ivana Petrovic,Women's Flyweight,No,S-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/f0723cda67db3954
711,Carlos Prates,Neil Magny,Welterweight,No,KO/TKO,1,4:50,win,http://www.ufcstats.com/fight-details/73f451d894a1d4ca
711,Reinier de Ridder,Gerald Meerschaert,Middleweight,No,SUB,3,1:44,win,http://www.ufcstats.com/fight-details/154138c8fc89c315
